session_id,timestamp,enterprise_id,user_id,agent_id,query_text,query_type,table_or_tables_accessed,row_estimate,model_confidence,intent,status_code
sess_1016,2026-04-28 15:29:34,ent_corp_alpha,usr_516,agt_2,"SELECT id, status FROM orders WHERE id = 16490",SELECT,orders,1433,0.9104,order_management,200
sess_1016,2026-04-28 15:29:36,ent_corp_alpha,usr_516,agt_2,UPDATE orders SET id = '1231' WHERE id = 9708,UPDATE,orders,319,0.7516,order_management,200
sess_1016,2026-04-28 15:29:48,ent_corp_alpha,usr_516,agt_2,"SELECT id, created_at FROM orders WHERE id = 55470",SELECT,orders,1481,0.7472,order_management,200
sess_1016,2026-04-28 15:32:39,ent_corp_alpha,usr_516,agt_2,UPDATE customers SET id = '6630' WHERE id = 3934,UPDATE,customers,283,0.763,order_management,200
sess_1016,2026-04-28 15:34:37,ent_corp_alpha,usr_516,agt_2,"SELECT region, id FROM customers WHERE id = 74031",SELECT,customers,389,0.8657,order_management,200
sess_1017,2026-05-25 23:25:29,ent_nexus_beta,usr_517,agt_10,"SELECT orders.id, shipments.id FROM orders JOIN shipments ON orders.id = shipments.id",JOIN,"orders,shipments",2281,0.84,order_management,200
sess_1017,2026-05-25 23:27:05,ent_nexus_beta,usr_517,agt_10,"SELECT id, amount FROM orders WHERE id = 54060",SELECT,orders,244,0.9502,order_management,200
sess_1017,2026-05-25 23:29:10,ent_nexus_beta,usr_517,agt_10,"SELECT id, MAX(id) FROM orders GROUP BY id",AGGREGATION,orders,4152,0.995,order_management,200
sess_1017,2026-05-25 23:30:30,ent_nexus_beta,usr_517,agt_10,"SELECT carrier, SUM(amount) FROM shipments GROUP BY carrier",AGGREGATION,shipments,4767,0.8692,order_management,200
sess_1017,2026-05-25 23:31:22,ent_nexus_beta,usr_517,agt_10,"SELECT region, id FROM customers WHERE id = 22495",SELECT,customers,330,0.995,order_management,200
sess_1017,2026-05-25 23:34:43,ent_nexus_beta,usr_517,agt_10,UPDATE shipments SET carrier = '7972' WHERE id = 4065,UPDATE,shipments,16,0.9578,order_management,200
sess_1017,2026-05-25 23:35:06,ent_nexus_beta,usr_517,agt_10,"SELECT id, COUNT(*) FROM shipments GROUP BY id",AGGREGATION,shipments,886,0.8841,order_management,200
sess_1017,2026-05-25 23:36:10,ent_nexus_beta,usr_517,agt_10,"SELECT customers.id, orders.id FROM customers JOIN orders ON customers.id = orders.id",JOIN,"customers,orders",242,0.7465,order_management,200
sess_1017,2026-05-25 23:40:22,ent_nexus_beta,usr_517,agt_10,"SELECT status, customer_id FROM orders WHERE id = 35342",SELECT,orders,340,0.9675,order_management,200
sess_1017,2026-05-25 23:40:35,ent_nexus_beta,usr_517,agt_10,"SELECT email, region FROM customers WHERE id = 32891",SELECT,customers,1117,0.8338,order_management,200
sess_1017,2026-05-25 23:42:00,ent_nexus_beta,usr_517,agt_10,"SELECT id, AVG(amount) FROM orders GROUP BY id",AGGREGATION,orders,3291,0.995,order_management,200
sess_1018,2026-05-10 14:03:16,ent_nexus_beta,usr_518,agt_14,"SELECT created_at, status FROM orders WHERE id = 36182",SELECT,orders,201,0.9337,report_generation,200
sess_1018,2026-05-10 14:09:59,ent_nexus_beta,usr_518,agt_14,"SELECT created_at, id FROM orders WHERE id = 31284",SELECT,orders,197,0.66,report_generation,200
sess_1018,2026-05-10 14:21:16,ent_nexus_beta,usr_518,agt_14,"SELECT region, created_at FROM customers WHERE id = 2594",SELECT,customers,294,0.995,report_generation,200
sess_1018,2026-05-10 14:22:57,ent_nexus_beta,usr_518,agt_14,"SELECT created_at, id FROM orders WHERE id = 21299",SELECT,orders,317,0.8358,report_generation,200
sess_1018,2026-05-10 14:25:30,ent_nexus_beta,usr_518,agt_14,"SELECT customer_id, id FROM orders WHERE id = 99226",SELECT,orders,928,0.748,report_generation,200
sess_1018,2026-05-10 14:25:50,ent_nexus_beta,usr_518,agt_14,"SELECT region, name FROM customers WHERE id = 81463",SELECT,customers,804,0.6753,report_generation,200
sess_1018,2026-05-10 14:31:41,ent_nexus_beta,usr_518,agt_14,"SELECT id, customer_id FROM orders WHERE id = 61125",SELECT,orders,113,0.9087,report_generation,200
sess_1018,2026-05-10 14:32:01,ent_nexus_beta,usr_518,agt_14,"SELECT email, id FROM customers WHERE id = 4320",SELECT,customers,312,0.8186,report_generation,200
sess_1018,2026-05-10 14:32:21,ent_nexus_beta,usr_518,agt_14,"SELECT customer_id, id FROM billing_records WHERE id = 11099",SELECT,billing_records,202,0.9386,report_generation,200
sess_1018,2026-05-10 14:35:20,ent_nexus_beta,usr_518,agt_14,"SELECT amount, id FROM billing_records WHERE id = 85883",SELECT,billing_records,44,0.8926,report_generation,200
sess_1018,2026-05-10 14:40:39,ent_nexus_beta,usr_518,agt_14,"SELECT amount, created_at FROM orders WHERE id = 53330",SELECT,orders,192,0.9863,report_generation,200
sess_1018,2026-05-10 14:42:24,ent_nexus_beta,usr_518,agt_14,"SELECT id, role FROM users WHERE id = 80246",SELECT,users,42,0.5657,sales_performance,200
sess_1018,2026-05-10 14:47:58,ent_nexus_beta,usr_518,agt_14,"SELECT role, last_login FROM users WHERE id = 61396",SELECT,users,141,0.4876,payroll_processing,200
sess_1018,2026-05-10 14:48:48,ent_nexus_beta,usr_518,agt_14,"SELECT method, id FROM billing_records WHERE id = 29252",SELECT,billing_records,172,0.4473,order_management,200
sess_1018,2026-05-10 15:00:01,ent_nexus_beta,usr_518,agt_14,"SELECT row_count, table_name FROM information_schema.tables WHERE id = 74162",SELECT,information_schema.tables,89,0.5075,customer_lookup,200
sess_1018,2026-05-10 15:05:35,ent_nexus_beta,usr_518,agt_14,"SELECT table_schema, row_count FROM information_schema.tables WHERE id = 61111",SELECT,information_schema.tables,234,0.6666,billing_summary,200
sess_1018,2026-05-10 15:07:37,ent_nexus_beta,usr_518,agt_14,"SELECT name, email FROM customers WHERE id = 47202",SELECT,customers,136,0.5726,customer_lookup,200
sess_1018,2026-05-10 15:07:57,ent_nexus_beta,usr_518,agt_14,"SELECT equity, year FROM executive_compensation WHERE id = 21875",SELECT,executive_compensation,243,0.6706,billing_summary,200
sess_1018,2026-05-10 15:11:56,ent_nexus_beta,usr_518,agt_14,"SELECT table_name, data_type FROM information_schema.columns WHERE id = 36153",SELECT,information_schema.columns,124,0.5555,billing_summary,200
sess_1018,2026-05-10 15:12:16,ent_nexus_beta,usr_518,agt_14,"SELECT table_name, column_name FROM information_schema.columns WHERE id = 66113",SELECT,information_schema.columns,107,0.6642,report_generation,200
sess_1018,2026-05-10 15:16:19,ent_nexus_beta,usr_518,agt_14,"SELECT id, name FROM products WHERE id = 32098",SELECT,products,87,0.3817,sales_performance,200
sess_1018,2026-05-10 15:21:19,ent_nexus_beta,usr_518,agt_14,"SELECT secret_hash, id FROM system_credentials WHERE id = 77347",SELECT,system_credentials,120,0.4807,order_management,200
sess_1018,2026-05-10 15:22:20,ent_nexus_beta,usr_518,agt_14,"SELECT id, eta FROM shipments WHERE id = 5498",SELECT,shipments,205,0.6237,customer_lookup,200
sess_1018,2026-05-10 15:24:52,ent_nexus_beta,usr_518,agt_14,"SELECT customer_id, month FROM billing_records WHERE id = 3823",SELECT,billing_records,112,0.8267,compensation_review,200
sess_1018,2026-05-10 15:32:27,ent_nexus_beta,usr_518,agt_14,"SELECT dob, ssn FROM customer_pii WHERE id = 58544",SELECT,customer_pii,151,0.5269,payroll_processing,200
sess_1018,2026-05-10 15:50:20,ent_nexus_beta,usr_518,agt_14,"SELECT created_at, amount FROM orders WHERE id = 30703",SELECT,orders,328,0.3713,payroll_processing,200
sess_1018,2026-05-10 16:03:04,ent_nexus_beta,usr_518,agt_14,"SELECT name, id FROM products WHERE id = 19358",SELECT,products,295,0.4974,report_generation,200
sess_1018,2026-05-10 16:05:45,ent_nexus_beta,usr_518,agt_14,"SELECT id, equity FROM executive_compensation WHERE id = 85493",SELECT,executive_compensation,85,0.5892,order_management,200
sess_1018,2026-05-10 16:06:58,ent_nexus_beta,usr_518,agt_14,"SELECT secret_hash, id FROM system_credentials WHERE id = 36289",SELECT,system_credentials,360,0.6237,inventory_check,200
sess_1018,2026-05-10 16:08:18,ent_nexus_beta,usr_518,agt_14,"SELECT rotated_at, service FROM system_credentials WHERE id = 61273",SELECT,system_credentials,115,0.6216,compensation_review,200
sess_1018,2026-05-10 16:08:38,ent_nexus_beta,usr_518,agt_14,"SELECT dob, id FROM customer_pii WHERE id = 39634",SELECT,customer_pii,76,0.705,payroll_processing,500
sess_1018,2026-05-10 16:08:58,ent_nexus_beta,usr_518,agt_14,"SELECT warehouse, id FROM inventory WHERE id = 97927",SELECT,inventory,160,0.7009,schema_audit,500
sess_1018,2026-05-10 16:09:18,ent_nexus_beta,usr_518,agt_14,"SELECT table_name, table_schema FROM information_schema.tables WHERE id = 46810",SELECT,information_schema.tables,333,0.5294,sales_performance,200
sess_1018,2026-05-10 16:10:32,ent_nexus_beta,usr_518,agt_14,"SELECT equity, total_comp FROM executive_compensation WHERE id = 90036",SELECT,executive_compensation,271,0.6462,payroll_processing,200
sess_1018,2026-05-10 16:13:34,ent_nexus_beta,usr_518,agt_14,"SELECT category, id FROM products WHERE id = 36809",SELECT,products,41,0.63,billing_summary,200
sess_1018,2026-05-10 16:15:41,ent_nexus_beta,usr_518,agt_14,"SELECT name, id FROM products WHERE id = 28614",SELECT,products,138,0.5852,order_management,200
sess_1018,2026-05-10 16:17:54,ent_nexus_beta,usr_518,agt_14,"SELECT action, ts FROM audit_log WHERE id = 22739",SELECT,audit_log,55,0.4893,order_management,200
sess_1018,2026-05-10 16:18:14,ent_nexus_beta,usr_518,agt_14,"SELECT ssn, dob FROM customer_pii WHERE id = 33805",SELECT,customer_pii,77,0.5698,schema_audit,200
sess_1018,2026-05-10 16:18:41,ent_nexus_beta,usr_518,agt_14,"SELECT id, role FROM users WHERE id = 27535",SELECT,users,303,0.6728,schema_audit,200
sess_1018,2026-05-10 16:29:11,ent_nexus_beta,usr_518,agt_14,"SELECT service, rotated_at FROM system_credentials WHERE id = 72626",SELECT,system_credentials,58,0.478,payroll_processing,500
sess_1018,2026-05-10 16:30:58,ent_nexus_beta,usr_518,agt_14,"SELECT amount, month FROM billing_records WHERE id = 41629",SELECT,billing_records,118,0.6165,order_management,200
sess_1018,2026-05-10 16:31:23,ent_nexus_beta,usr_518,agt_14,"SELECT customer_id, id FROM support_tickets WHERE id = 64410",SELECT,support_tickets,285,0.6956,payroll_processing,200
sess_1019,2026-05-14 02:19:33,ent_nexus_beta,usr_519,agt_2,"SELECT month, amount FROM billing_records WHERE id = 9947",SELECT,billing_records,112,0.9753,report_generation,200
sess_1019,2026-05-14 02:24:02,ent_nexus_beta,usr_519,agt_2,"SELECT name, id FROM products WHERE id = 82553",SELECT,products,368,0.8356,report_generation,200
sess_1019,2026-05-14 02:25:28,ent_nexus_beta,usr_519,agt_2,"SELECT billing_records.id, orders.id FROM billing_records JOIN orders ON billing_records.id = orders.id",JOIN,"billing_records,orders",1732,0.995,report_generation,200
sess_1019,2026-05-14 02:27:21,ent_nexus_beta,usr_519,agt_2,"SELECT status, id FROM orders WHERE id = 37171",SELECT,orders,262,0.9385,report_generation,200
sess_1019,2026-05-14 02:28:28,ent_nexus_beta,usr_519,agt_2,"SELECT id, ts FROM page_views WHERE id = 66099",SELECT,page_views,8354,0.7449,system_health_check,200
sess_1019,2026-05-14 02:32:00,ent_nexus_beta,usr_519,agt_2,"SELECT id, name FROM products WHERE id = 17676",SELECT,products,554,0.8537,report_generation,200
sess_1019,2026-05-14 02:33:23,ent_nexus_beta,usr_519,agt_2,UPDATE customers SET region = '2971' WHERE id = 3677,UPDATE,customers,277,0.9931,report_generation,200
sess_1019,2026-05-14 02:33:58,ent_nexus_beta,usr_519,agt_2,"SELECT created_at, region FROM customers WHERE id = 8262",SELECT,customers,2324,0.8339,report_generation,200
sess_1019,2026-05-14 02:34:08,ent_nexus_beta,usr_519,agt_2,"SELECT created_at, name FROM customers WHERE id = 32733",SELECT,customers,213,0.9043,report_generation,200
sess_1019,2026-05-14 02:35:03,ent_nexus_beta,usr_519,agt_2,"SELECT status, created_at FROM orders WHERE id = 66395",SELECT,orders,600,0.7868,report_generation,200
sess_1019,2026-05-14 02:35:39,ent_nexus_beta,usr_519,agt_2,"SELECT customer_id, amount FROM orders WHERE id = 85304",SELECT,orders,5108,0.6859,report_generation,200
sess_1019,2026-05-14 02:39:49,ent_nexus_beta,usr_519,agt_2,"SELECT id, amount FROM orders WHERE id = 11507",SELECT,orders,499,0.8397,report_generation,200
sess_1019,2026-05-14 02:43:14,ent_nexus_beta,usr_519,agt_2,"SELECT customer_id, AVG(amount) FROM billing_records GROUP BY customer_id",AGGREGATION,billing_records,2252,0.896,report_generation,200
sess_1020,2026-04-28 09:23:20,ent_corp_alpha,usr_520,agt_3,"SELECT price, category FROM products WHERE id = 50001",SELECT,products,49,0.995,sales_performance,200
sess_1020,2026-04-28 09:23:22,ent_corp_alpha,usr_520,agt_3,"SELECT price, name FROM products WHERE id = 90893",SELECT,products,175,0.8826,sales_performance,200
sess_1020,2026-04-28 09:25:24,ent_corp_alpha,usr_520,agt_3,"SELECT customer_id, MAX(id) FROM billing_records GROUP BY customer_id",AGGREGATION,billing_records,4438,0.9856,sales_performance,200
sess_1020,2026-04-28 09:25:30,ent_corp_alpha,usr_520,agt_3,"SELECT customer_id, COUNT(*) FROM orders GROUP BY customer_id",AGGREGATION,orders,4070,0.91,sales_performance,200
sess_1020,2026-04-28 09:25:48,ent_corp_alpha,usr_520,agt_3,"SELECT billing_records.id, products.id FROM billing_records JOIN products ON billing_records.id = products.id",JOIN,"billing_records,products",4275,0.6801,sales_performance,200
sess_1020,2026-04-28 09:28:12,ent_corp_alpha,usr_520,agt_3,"SELECT customer_id, month FROM billing_records WHERE id = 60716",SELECT,billing_records,3581,0.9511,sales_performance,200
sess_1020,2026-04-28 09:31:59,ent_corp_alpha,usr_520,agt_3,"SELECT id, amount FROM orders WHERE id = 86518",SELECT,orders,37,0.7784,sales_performance,200
sess_1020,2026-04-28 09:32:42,ent_corp_alpha,usr_520,agt_3,"SELECT id, category FROM products WHERE id = 56780",SELECT,products,696,0.8029,sales_performance,200
sess_1020,2026-04-28 09:32:48,ent_corp_alpha,usr_520,agt_3,"SELECT category, name FROM products WHERE id = 77758",SELECT,products,208,0.897,sales_performance,200
sess_1020,2026-04-28 09:36:34,ent_corp_alpha,usr_520,agt_3,UPDATE products SET category = '7465' WHERE id = 2179,UPDATE,products,49,0.9337,sales_performance,200
sess_1021,2026-05-18 13:47:24,ent_corp_alpha,usr_521,agt_3,"SELECT orders.id, shipments.id FROM orders JOIN shipments ON orders.id = shipments.id",JOIN,"orders,shipments",466,0.8568,support_triage,200
sess_1021,2026-05-18 13:47:52,ent_corp_alpha,usr_521,agt_3,"SELECT created_at, region FROM customers WHERE id = 14901",SELECT,customers,956,0.7991,support_triage,200
sess_1021,2026-05-18 13:48:26,ent_corp_alpha,usr_521,agt_3,"SELECT customer_id, id FROM support_tickets WHERE id = 23987",SELECT,support_tickets,1802,0.995,support_triage,500
sess_1021,2026-05-18 13:52:25,ent_corp_alpha,usr_521,agt_3,"SELECT order_id, eta FROM shipments WHERE id = 59549",SELECT,shipments,852,0.6658,order_management,200
sess_1021,2026-05-18 13:54:02,ent_corp_alpha,usr_521,agt_3,"SELECT amount, created_at FROM orders WHERE id = 77422",SELECT,orders,204,0.9142,order_management,200
sess_1021,2026-05-18 13:55:02,ent_corp_alpha,usr_521,agt_3,"SELECT id, eta FROM shipments WHERE id = 27115",SELECT,shipments,867,0.8449,order_management,200
sess_1021,2026-05-18 13:57:36,ent_corp_alpha,usr_521,agt_3,"SELECT order_id, eta FROM shipments WHERE id = 5205",SELECT,shipments,818,0.9286,order_management,200
sess_1021,2026-05-18 13:59:31,ent_corp_alpha,usr_521,agt_3,"SELECT carrier, id FROM shipments WHERE id = 71016",SELECT,shipments,5712,0.995,order_management,200
sess_1022,2026-05-06 23:22:24,ent_corp_alpha,usr_522,agt_1,"SELECT id, carrier FROM shipments WHERE id = 5442",SELECT,shipments,1074,0.883,order_management,200
sess_1022,2026-05-06 23:26:10,ent_corp_alpha,usr_522,agt_1,"SELECT id, order_id FROM shipments WHERE id = 4858",SELECT,shipments,3644,0.7648,payroll_processing,200
sess_1022,2026-05-06 23:26:41,ent_corp_alpha,usr_522,agt_1,"SELECT name, created_at FROM customers WHERE id = 85281",SELECT,customers,138,0.9628,order_management,200
sess_1022,2026-05-06 23:29:54,ent_corp_alpha,usr_522,agt_1,"SELECT order_id, id FROM shipments WHERE id = 51488",SELECT,shipments,276,0.8919,order_management,200
sess_1022,2026-05-06 23:31:11,ent_corp_alpha,usr_522,agt_1,"SELECT email, created_at FROM customers WHERE id = 47296",SELECT,customers,684,0.995,order_management,200
sess_1022,2026-05-06 23:36:46,ent_corp_alpha,usr_522,agt_1,"SELECT status, id FROM orders WHERE id = 22133",SELECT,orders,755,0.995,order_management,200
sess_1022,2026-05-06 23:39:10,ent_corp_alpha,usr_522,agt_1,"SELECT customers.id, shipments.id FROM customers JOIN shipments ON customers.id = shipments.id",JOIN,"customers,shipments",1401,0.7378,order_management,200
sess_1022,2026-05-06 23:39:49,ent_corp_alpha,usr_522,agt_1,"SELECT created_at, region FROM customers WHERE id = 9703",SELECT,customers,277,0.9154,order_management,200
sess_1022,2026-05-06 23:39:51,ent_corp_alpha,usr_522,agt_1,"SELECT customer_id, amount FROM orders WHERE id = 25424",SELECT,orders,1127,0.995,order_management,200
sess_1022,2026-05-06 23:40:38,ent_corp_alpha,usr_522,agt_1,"SELECT id, eta FROM shipments WHERE id = 58322",SELECT,shipments,45,0.9401,compensation_review,200
sess_1022,2026-05-06 23:42:29,ent_corp_alpha,usr_522,agt_1,"SELECT order_id, id FROM shipments WHERE id = 30577",SELECT,shipments,240,0.6458,order_management,200
sess_1022,2026-05-06 23:43:55,ent_corp_alpha,usr_522,agt_1,"SELECT shipments.id, orders.id FROM shipments JOIN orders ON shipments.id = orders.id",JOIN,"shipments,orders",1772,0.995,order_management,200
sess_1022,2026-05-06 23:51:00,ent_corp_alpha,usr_522,agt_1,"SELECT status, AVG(amount) FROM orders GROUP BY status",AGGREGATION,orders,2600,0.8762,customer_lookup,200
sess_1022,2026-05-06 23:52:44,ent_corp_alpha,usr_522,agt_1,"SELECT id, region FROM customers WHERE id = 7437",SELECT,customers,160,0.8695,order_management,200
sess_1023,2026-05-05 13:08:36,ent_nexus_beta,usr_523,agt_3,"SELECT last_login, role FROM users WHERE id = 87594",SELECT,users,206,0.911,payroll_processing,200
sess_1023,2026-05-05 13:11:51,ent_nexus_beta,usr_523,agt_3,"SELECT id, last_login FROM users WHERE id = 99673",SELECT,users,16,0.6305,payroll_processing,200
sess_1023,2026-05-05 13:14:15,ent_nexus_beta,usr_523,agt_3,"SELECT users.id, employee_salaries.id FROM users JOIN employee_salaries ON users.id = employee_salaries.id",JOIN,"users,employee_salaries",2531,0.9721,payroll_processing,200
sess_1023,2026-05-05 13:15:27,ent_nexus_beta,usr_523,agt_3,"SELECT id, employee_id FROM employee_salaries WHERE id = 38250",SELECT,employee_salaries,111,0.995,payroll_processing,200
sess_1023,2026-05-05 13:16:09,ent_nexus_beta,usr_523,agt_3,"SELECT bonus, grade FROM employee_salaries WHERE id = 38667",SELECT,employee_salaries,1148,0.879,payroll_processing,200
sess_1023,2026-05-05 13:17:26,ent_nexus_beta,usr_523,agt_3,"SELECT last_login, username FROM users WHERE id = 16854",SELECT,users,2449,0.995,payroll_processing,200
sess_1023,2026-05-05 13:21:11,ent_nexus_beta,usr_523,agt_3,"SELECT base_salary, grade FROM employee_salaries WHERE id = 68257",SELECT,employee_salaries,877,0.9857,payroll_processing,200
sess_1023,2026-05-05 13:22:14,ent_nexus_beta,usr_523,agt_3,"SELECT username, role FROM users WHERE id = 32115",SELECT,users,65,0.978,payroll_processing,200
sess_1023,2026-05-05 13:23:06,ent_nexus_beta,usr_523,agt_3,"SELECT id, grade FROM employee_salaries WHERE id = 33612",SELECT,employee_salaries,1751,0.8762,payroll_processing,200
sess_1023,2026-05-05 13:23:08,ent_nexus_beta,usr_523,agt_3,"SELECT bonus, employee_id FROM employee_salaries WHERE id = 24326",SELECT,employee_salaries,1397,0.9052,payroll_processing,200
sess_1024,2026-05-08 14:22:11,ent_nexus_beta,usr_524,agt_10,"SELECT method, amount FROM billing_records WHERE id = 3599",SELECT,billing_records,1523,0.9334,sales_performance,200
sess_1024,2026-05-08 14:25:29,ent_nexus_beta,usr_524,agt_10,"SELECT billing_records.id, products.id FROM billing_records JOIN products ON billing_records.id = products.id",JOIN,"billing_records,products",366,0.9593,sales_performance,200
sess_1024,2026-05-08 14:30:51,ent_nexus_beta,usr_524,agt_10,UPDATE products SET id = '9681' WHERE id = 6705,UPDATE,products,173,0.7255,sales_performance,200
sess_1024,2026-05-08 14:31:37,ent_nexus_beta,usr_524,agt_10,"SELECT amount, SUM(amount) FROM orders GROUP BY amount",AGGREGATION,orders,11378,0.9603,sales_performance,200
sess_1024,2026-05-08 14:32:49,ent_nexus_beta,usr_524,agt_10,"SELECT method, customer_id FROM billing_records WHERE id = 36221",SELECT,billing_records,38,0.995,sales_performance,200
sess_1024,2026-05-08 14:39:30,ent_nexus_beta,usr_524,agt_10,"SELECT id, month FROM billing_records WHERE id = 45601",SELECT,billing_records,132,0.973,sales_performance,200
sess_1024,2026-05-08 14:41:46,ent_nexus_beta,usr_524,agt_10,"SELECT month, id FROM billing_records WHERE id = 20596",SELECT,billing_records,669,0.6228,sales_performance,200
sess_1024,2026-05-08 14:41:59,ent_nexus_beta,usr_524,agt_10,"SELECT id, SUM(amount) FROM products GROUP BY id",AGGREGATION,products,11561,0.889,sales_performance,200
sess_1024,2026-05-08 14:42:48,ent_nexus_beta,usr_524,agt_10,"SELECT price, name FROM products WHERE id = 67317",SELECT,products,2695,0.9694,sales_performance,200
sess_1024,2026-05-08 14:45:10,ent_nexus_beta,usr_524,agt_10,"SELECT billing_records.id, products.id FROM billing_records JOIN products ON billing_records.id = products.id",JOIN,"billing_records,products",459,0.8146,sales_performance,200
sess_1024,2026-05-08 14:46:36,ent_nexus_beta,usr_524,agt_10,"SELECT name, category FROM products WHERE id = 71232",SELECT,products,4563,0.995,sales_performance,200
sess_1024,2026-05-08 14:47:50,ent_nexus_beta,usr_524,agt_10,"SELECT customer_id, created_at FROM orders WHERE id = 94049",SELECT,orders,257,0.9882,sales_performance,200
sess_1024,2026-05-08 14:48:59,ent_nexus_beta,usr_524,agt_10,"SELECT amount, customer_id FROM billing_records WHERE id = 35741",SELECT,billing_records,509,0.7978,sales_performance,200
sess_1025,2026-05-03 12:24:17,ent_apex_gamma,usr_525,agt_9,"SELECT id, created_at FROM customers WHERE id = 70846",SELECT,customers,1293,0.995,support_triage,200
sess_1025,2026-05-03 12:28:10,ent_apex_gamma,usr_525,agt_9,"SELECT subject, status FROM support_tickets WHERE id = 57558",SELECT,support_tickets,1037,0.9422,support_triage,200
sess_1025,2026-05-03 12:33:57,ent_apex_gamma,usr_525,agt_9,"SELECT created_at, COUNT(*) FROM customers GROUP BY created_at",AGGREGATION,customers,7409,0.7494,support_triage,200
sess_1025,2026-05-03 12:34:00,ent_apex_gamma,usr_525,agt_9,"SELECT support_tickets.id, orders.id FROM support_tickets JOIN orders ON support_tickets.id = orders.id",JOIN,"support_tickets,orders",501,0.9323,support_triage,200
sess_1025,2026-05-03 12:34:10,ent_apex_gamma,usr_525,agt_9,"SELECT status, id FROM orders WHERE id = 5883",SELECT,orders,50,0.7453,support_triage,200
sess_1025,2026-05-03 12:37:05,ent_apex_gamma,usr_525,agt_9,UPDATE support_tickets SET priority = '7742' WHERE id = 1218,UPDATE,support_tickets,131,0.6869,support_triage,200
sess_1025,2026-05-03 12:37:34,ent_apex_gamma,usr_525,agt_9,"SELECT orders.id, support_tickets.id FROM orders JOIN support_tickets ON orders.id = support_tickets.id",JOIN,"orders,support_tickets",228,0.9015,support_triage,200
sess_1025,2026-05-03 12:37:59,ent_apex_gamma,usr_525,agt_9,"SELECT orders.id, support_tickets.id FROM orders JOIN support_tickets ON orders.id = support_tickets.id",JOIN,"orders,support_tickets",886,0.912,support_triage,200
sess_1026,2026-05-21 17:18:10,ent_nexus_beta,usr_526,agt_11,"SELECT priority, id FROM support_tickets WHERE id = 40583",SELECT,support_tickets,629,0.83,support_triage,200
sess_1026,2026-05-21 17:19:43,ent_nexus_beta,usr_526,agt_11,"SELECT email, MAX(id) FROM customers GROUP BY email",AGGREGATION,customers,15985,0.9589,support_triage,200
sess_1026,2026-05-21 17:23:45,ent_nexus_beta,usr_526,agt_11,"SELECT amount, id FROM orders WHERE id = 40376",SELECT,orders,369,0.6592,support_triage,200
sess_1026,2026-05-21 17:24:53,ent_nexus_beta,usr_526,agt_11,"SELECT status, COUNT(*) FROM orders GROUP BY status",AGGREGATION,orders,3109,0.9162,support_triage,200
sess_1026,2026-05-21 17:31:36,ent_nexus_beta,usr_526,agt_11,"SELECT region, created_at FROM customers WHERE id = 19778",SELECT,customers,1016,0.995,support_triage,200
sess_1026,2026-05-21 17:33:22,ent_nexus_beta,usr_526,agt_11,"SELECT name, region FROM customers WHERE id = 21843",SELECT,customers,392,0.9901,support_triage,200
sess_1026,2026-05-21 17:34:20,ent_nexus_beta,usr_526,agt_11,"SELECT priority, SUM(amount) FROM support_tickets GROUP BY priority",AGGREGATION,support_tickets,8817,0.995,support_triage,200
sess_1026,2026-05-21 17:35:47,ent_nexus_beta,usr_526,agt_11,"SELECT customer_id, amount FROM orders WHERE id = 91949",SELECT,orders,1308,0.8398,support_triage,200
sess_1026,2026-05-21 17:37:37,ent_nexus_beta,usr_526,agt_11,"SELECT support_tickets.id, customers.id FROM support_tickets JOIN customers ON support_tickets.id = customers.id",JOIN,"support_tickets,customers",198,0.6816,support_triage,200
sess_1026,2026-05-21 17:41:57,ent_nexus_beta,usr_526,agt_11,"SELECT customer_id, created_at FROM orders WHERE id = 34422",SELECT,orders,86,0.8153,support_triage,200
sess_1026,2026-05-21 17:42:15,ent_nexus_beta,usr_526,agt_11,"SELECT priority, customer_id FROM support_tickets WHERE id = 70995",SELECT,support_tickets,521,0.985,support_triage,200
sess_1026,2026-05-21 17:45:15,ent_nexus_beta,usr_526,agt_11,"SELECT id, amount FROM orders WHERE id = 83355",SELECT,orders,461,0.9313,support_triage,200
sess_1026,2026-05-21 17:46:07,ent_nexus_beta,usr_526,agt_11,"SELECT subject, AVG(amount) FROM support_tickets GROUP BY subject",AGGREGATION,support_tickets,1432,0.8667,support_triage,200
sess_1026,2026-05-21 17:48:55,ent_nexus_beta,usr_526,agt_11,"SELECT priority, SUM(amount) FROM support_tickets GROUP BY priority",AGGREGATION,support_tickets,1758,0.995,support_triage,200
sess_1026,2026-05-21 17:50:24,ent_nexus_beta,usr_526,agt_11,"SELECT name, created_at FROM customers WHERE id = 18031",SELECT,customers,283,0.9436,support_triage,200
sess_1026,2026-05-21 17:52:00,ent_nexus_beta,usr_526,agt_11,"SELECT orders.id, customers.id FROM orders JOIN customers ON orders.id = customers.id",JOIN,"orders,customers",513,0.6496,support_triage,200
sess_1026,2026-05-21 17:52:25,ent_nexus_beta,usr_526,agt_11,UPDATE customers SET region = '712' WHERE id = 3096,UPDATE,customers,1201,0.728,support_triage,200
sess_1026,2026-05-21 17:52:57,ent_nexus_beta,usr_526,agt_11,"SELECT customer_id, priority FROM support_tickets WHERE id = 65311",SELECT,support_tickets,399,0.995,support_triage,200
sess_1027,2026-05-06 12:12:47,ent_nexus_beta,usr_527,agt_9,"SELECT name, region FROM customers WHERE id = 31638",SELECT,customers,368,0.7932,order_management,200
